customer_id,product,category,amount
13798,Wall Clock,Apparel,185.68
35658,Backpack,Furniture,486.28
11222,Headphones,Stationery,1759.38
69869,Blue Pen,Electronics,68.82
13158,Wall Clock,Furniture,1426.58
45849,Notebook,Accessories,1096.6
47609,Backpack,Electronics,1108.42
18507,USB Cable,Stationery,350.47
60992,Notebook,Furniture,1513.08
59497,Backpack,Furniture,562.12
74358,T-shirt,Furniture,302.55
21331,Desk Lamp,Accessories,2963.73
52394,Office Chair,Electronics,1195.48
90809,Wall Clock,Stationery,207.33
92574,Blue Pen,Stationery,70.96
51182,Notebook,Accessories,1056.06
43376,White Mug,Furniture,72.52
18080,Backpack,Furniture,1148.51
38902,Office Chair,Apparel,797.18
39376,Office Chair,Accessories,1497.37
15245,Notebook,Apparel,1482.01
79353,Office Chair,Accessories,492.56
93477,Desk Lamp,Stationery,87.95
33401,White Mug,Accessories,1349.04
15599,White Mug,Stationery,732.96
41519,T-shirt,Accessories,3347.19
75747,Headphones,Electronics,1135.05
34854,Headphones,Accessories,139.67
89644,Wireless Mouse,Stationery,1882.24
49927,White Mug,Furniture,280.37
44597,USB Cable,Accessories,997.7
35710,Notebook,Apparel,1154.4
27418,Desk Lamp,Stationery,314.8
97020,T-shirt,Accessories,200.94
14771,USB Cable,Accessories,724.56
81627,T-shirt,Apparel,1214.15
20867,Office Chair,Stationery,3131.61
36952,Headphones,Electronics,1255.62
49017,Office Chair,Stationery,535.92
21952,Headphones,Furniture,1003.1
40116,Wall Clock,Accessories,1221.2
66543,Notebook,Stationery,1564.03
11250,USB Cable,Electronics,148.15
12519,Wall Clock,Apparel,1976.63
88701,T-shirt,Electronics,587.86
88014,White Mug,Electronics,2433.43
95799,Notebook,Furniture,46.4
57323,USB Cable,Electronics,186.55
72445,T-shirt,Electronics,626.53
20178,Headphones,Apparel,495.15
12519,USB Cable,Electronics,128.81
89674,T-shirt,Apparel,371.84
98259,Wall Clock,Furniture,1502.08
20355,Backpack,Furniture,52.58
48330,Notebook,Accessories,723.3
48266,Wall Clock,Accessories,1258.56
86402,Wall Clock,Apparel,212.3
25139,Wireless Mouse,Electronics,1346.53
87679,Notebook,Stationery,190.0
65929,Backpack,Stationery,684.76
11446,Headphones,Accessories,225.41
16663,Blue Pen,Stationery,280.27
42238,USB Cable,Apparel,2549.55
10639,Desk Lamp,Stationery,891.51
45992,Office Chair,Furniture,219.83
86657,USB Cable,Furniture,3008.95
94956,Desk Lamp,Accessories,1288.26
14409,Notebook,Furniture,169.72
16704,Headphones,Accessories,1311.96
18295,Notebook,Stationery,2015.51
69722,Backpack,Accessories,20.7
96995,Desk Lamp,Stationery,144.73
83962,Desk Lamp,Stationery,52.55
10169,Wireless Mouse,Apparel,104.18
29607,USB Cable,Stationery,2541.19
60945,Wall Clock,Accessories,2142.19
82303,Notebook,Furniture,1269.32
16090,USB Cable,Furniture,200.6
12820,Headphones,Furniture,482.31
30229,Office Chair,Stationery,3274.69
22922,White Mug,Accessories,602.96
72020,T-shirt,Apparel,1349.69
80222,T-shirt,Electronics,1826.57
85940,White Mug,Accessories,556.05
35471,Wireless Mouse,Apparel,983.8
82384,Blue Pen,Electronics,893.38
91008,USB Cable,Electronics,1705.84
50484,Wireless Mouse,Stationery,88.85
90358,White Mug,Apparel,1081.61
46465,Wall Clock,Furniture,865.47
64550,Wireless Mouse,Stationery,907.47
54466,Wall Clock,Accessories,79.16
94581,Blue Pen,Furniture,2150.23
61441,White Mug,Accessories,1818.3
91953,Headphones,Furniture,1352.28
30339,Headphones,Accessories,568.79
13692,White Mug,Stationery,1525.82
76642,Office Chair,Stationery,477.13
82626,Desk Lamp,Electronics,1141.39
76972,Wireless Mouse,Stationery,197.07
79430,Headphones,Accessories,14.0
79528,White Mug,Electronics,842.69
35364,Backpack,Apparel,699.19
74543,Wireless Mouse,Electronics,868.01
30377,Blue Pen,Accessories,35.05
67072,White Mug,Apparel,325.61
15716,White Mug,Stationery,1743.51
77007,Notebook,Accessories,131.68
47923,USB Cable,Electronics,3201.15
58363,Wireless Mouse,Electronics,1021.25
44764,Wall Clock,Electronics,134.14
30494,Backpack,Apparel,134.43
65215,White Mug,Stationery,1419.63
95692,Headphones,Furniture,342.42
40918,Backpack,Furniture,300.67
55708,Desk Lamp,Apparel,116.93
20228,Backpack,Accessories,373.7
64519,USB Cable,Apparel,77.68
77682,White Mug,Apparel,922.34
67288,Blue Pen,Accessories,13.74
41646,T-shirt,Furniture,1034.58
46671,White Mug,Apparel,583.12
87156,Desk Lamp,Accessories,1364.62
10010,Wall Clock,Furniture,232.05
68207,Notebook,Stationery,988.47
93333,Blue Pen,Accessories,1481.63
33723,Headphones,Stationery,563.74
11571,Blue Pen,Electronics,1716.65
94427,Wireless Mouse,Stationery,1300.61
64260,Backpack,Electronics,1085.2
71609,Notebook,Stationery,1816.12
11243,Desk Lamp,Stationery,467.56
22689,Notebook,Accessories,185.8
25780,Office Chair,Electronics,286.54
98253,White Mug,Accessories,824.69
16265,Backpack,Stationery,1117.74
20330,Wireless Mouse,Stationery,654.74
93252,Headphones,Furniture,314.29
71785,Blue Pen,Electronics,3543.42
59072,Headphones,Electronics,279.19
67026,White Mug,Stationery,1153.28
76305,USB Cable,Accessories,814.75
32620,Backpack,Furniture,1647.78
63521,Blue Pen,Stationery,545.11
43402,Wall Clock,Accessories,21.55
17797,Blue Pen,Furniture,376.92
14537,Notebook,Accessories,328.76
30900,Wall Clock,Accessories,611.94
62794,T-shirt,Accessories,108.78
53444,Backpack,Electronics,854.46
39967,Notebook,Stationery,1048.38
53692,Wireless Mouse,Apparel,922.27
52113,Wall Clock,Accessories,336.42
78810,Backpack,Electronics,496.84
40225,Blue Pen,Apparel,762.6
95399,T-shirt,Stationery,297.83
73581,USB Cable,Stationery,1644.39
10236,White Mug,Stationery,622.59
88701,Office Chair,Furniture,1812.84
40834,Wireless Mouse,Accessories,1344.81
61173,Notebook,Stationery,12.09
44142,Backpack,Electronics,1818.59
17437,Blue Pen,Apparel,1804.73
84162,Notebook,Stationery,560.07
59704,Headphones,Apparel,2055.4
39314,USB Cable,Furniture,2848.17
24667,White Mug,Apparel,2727.44
92518,Office Chair,Electronics,2197.69
96846,Wall Clock,Electronics,795.48
81965,Office Chair,Apparel,2888.0
50975,Notebook,Stationery,327.94
14023,T-shirt,Stationery,1521.27
50768,Blue Pen,Accessories,832.6
55361,Wall Clock,Stationery,36.84
97897,USB Cable,Furniture,1208.71
78829,White Mug,Electronics,2369.28
58931,USB Cable,Apparel,509.55
67022,Backpack,Apparel,2640.73
22629,USB Cable,Furniture,2523.98
99955,Office Chair,Electronics,839.25
83396,Wall Clock,Furniture,1131.84
35865,Desk Lamp,Furniture,2273.96
10785,Desk Lamp,Stationery,956.31
71529,Desk Lamp,Electronics,186.98
34959,Wireless Mouse,Apparel,321.44
52009,T-shirt,Stationery,1809.81
13778,Blue Pen,Furniture,1438.87
54483,Blue Pen,Apparel,242.51
67894,Desk Lamp,Apparel,1682.21
42603,T-shirt,Stationery,52.07
18931,Wireless Mouse,Furniture,274.65
20642,T-shirt,Stationery,564.98
27067,Wall Clock,Furniture,472.69
63856,T-shirt,Stationery,371.92
62372,Wireless Mouse,Furniture,161.37
34565,USB Cable,Accessories,639.44
40558,Office Chair,Electronics,254.8
20064,Headphones,Apparel,40.98
54533,Wireless Mouse,Electronics,190.92
41636,Notebook,Electronics,229.59
30242,USB Cable,Electronics,1681.12
82091,T-shirt,Electronics,394.79
51223,Blue Pen,Apparel,371.73
20028,Notebook,Accessories,1197.97
77043,USB Cable,Accessories,282.26
94557,White Mug,Accessories,1965.95
46411,Office Chair,Stationery,1181.88
18764,Wall Clock,Furniture,1210.68
32993,Notebook,Electronics,1277.03
34667,Backpack,Stationery,1191.0
58916,T-shirt,Apparel,28.48
97829,USB Cable,Furniture,2572.96
88794,Backpack,Furniture,1033.58
57824,Headphones,Accessories,2132.42
69795,T-shirt,Furniture,1084.64
99295,Headphones,Apparel,1101.31
67968,Backpack,Apparel,268.23
68217,Wall Clock,Apparel,588.67
11276,Notebook,Apparel,492.72
31126,Desk Lamp,Stationery,233.71
91288,USB Cable,Apparel,3448.23
14709,Notebook,Furniture,347.67
17276,Headphones,Accessories,195.52
48845,Wireless Mouse,Accessories,1505.79
21854,Wall Clock,Electronics,2118.0
28499,Desk Lamp,Electronics,2052.52
37485,T-shirt,Apparel,546.33
79205,Blue Pen,Electronics,1643.35
72724,White Mug,Furniture,1524.29
55320,Headphones,Stationery,1161.66
75136,Headphones,Apparel,2261.41
79431,Wireless Mouse,Stationery,226.87
99182,Desk Lamp,Accessories,1256.19
43252,Office Chair,Electronics,272.44
73076,Blue Pen,Furniture,285.87
51732,USB Cable,Accessories,1555.45
14058,USB Cable,Furniture,1375.92
62371,Notebook,Stationery,1987.57
43599,Office Chair,Furniture,13.42
68818,Blue Pen,Apparel,1771.3
71224,Notebook,Electronics,1983.03
57073,Wireless Mouse,Furniture,123.72
44629,Wall Clock,Accessories,1840.37
58355,Blue Pen,Apparel,415.32
91247,Backpack,Apparel,1231.63
23212,Office Chair,Stationery,72.83
18684,White Mug,Electronics,1681.1
86306,Wireless Mouse,Furniture,187.02
23754,T-shirt,Accessories,33.7
87825,Wall Clock,Accessories,901.8
41090,USB Cable,Accessories,3827.71
65618,Wall Clock,Accessories,194.54
21616,Desk Lamp,Furniture,758.89
13535,Wireless Mouse,Apparel,2057.48
82628,Wireless Mouse,Accessories,521.69
26069,Headphones,Stationery,145.83
18952,Office Chair,Furniture,562.32
13579,T-shirt,Apparel,1076.79
99062,Office Chair,Furniture,358.19
45597,Office Chair,Apparel,3617.87
37959,Backpack,Accessories,28.13
75846,Blue Pen,Stationery,1082.68
96544,Headphones,Electronics,744.24
21479,Blue Pen,Stationery,381.67
73363,Wireless Mouse,Apparel,3271.75
30253,USB Cable,Furniture,931.5
99387,Desk Lamp,Stationery,497.23
98513,USB Cable,Apparel,110.01
53961,Backpack,Apparel,292.48
74272,Wall Clock,Stationery,848.38
17967,Office Chair,Apparel,110.89
57948,Desk Lamp,Stationery,1200.62
83696,USB Cable,Electronics,1754.81
68423,Wireless Mouse,Furniture,1795.56
45615,White Mug,Accessories,266.45
20714,Desk Lamp,Stationery,2225.88
75974,Wireless Mouse,Accessories,1244.05
54758,Notebook,Apparel,1176.97
19546,Blue Pen,Stationery,56.83
61505,USB Cable,Electronics,1447.6
29882,Notebook,Electronics,1677.42
94160,Notebook,Apparel,2458.37
24365,Blue Pen,Accessories,423.63
81501,Wireless Mouse,Stationery,284.88
80842,Headphones,Electronics,823.26
61186,Desk Lamp,Apparel,264.6
75991,Headphones,Apparel,615.2
96986,Notebook,Electronics,3773.39
20041,USB Cable,Apparel,1288.84
39881,Desk Lamp,Apparel,640.08
71574,Notebook,Accessories,481.38
23786,T-shirt,Furniture,945.38
21576,Wireless Mouse,Electronics,76.72
59467,T-shirt,Apparel,150.42
35256,T-shirt,Apparel,246.81
55666,Headphones,Accessories,678.43
72455,White Mug,Accessories,1149.3
86503,Backpack,Electronics,981.93
58321,White Mug,Electronics,136.21
72525,Office Chair,Apparel,1835.97
15865,Wall Clock,Apparel,1714.28
21162,Notebook,Apparel,544.02
15105,Backpack,Accessories,635.96
49245,Wall Clock,Electronics,174.01
21447,Blue Pen,Furniture,626.55
46266,USB Cable,Apparel,888.32
63859,Wall Clock,Accessories,1899.61
18831,Notebook,Apparel,294.03
31627,Desk Lamp,Stationery,451.34
83772,Desk Lamp,Accessories,978.14
46759,Headphones,Furniture,690.76
46049,Backpack,Furniture,2974.76
84764,Backpack,Apparel,1019.55
94004,USB Cable,Furniture,373.94
46384,Backpack,Stationery,1051.97
87923,Wall Clock,Apparel,86.78
10216,Blue Pen,Stationery,443.7
13325,T-shirt,Stationery,660.19
74223,Blue Pen,Electronics,457.99
73521,Desk Lamp,Accessories,1108.5
93015,Notebook,Apparel,1172.66
21596,Wall Clock,Apparel,105.34
36553,Wall Clock,Electronics,411.68
85747,USB Cable,Stationery,193.03
62553,Notebook,Electronics,519.27
47792,Desk Lamp,Stationery,768.16
74559,T-shirt,Electronics,669.51
28032,Wireless Mouse,Apparel,91.73
88643,Desk Lamp,Electronics,2104.65
38820,Wall Clock,Electronics,277.04
35618,Desk Lamp,Electronics,96.43
97358,Notebook,Stationery,1401.19
68977,T-shirt,Electronics,1846.46
41439,Notebook,Electronics,321.97
74190,Notebook,Stationery,616.22
48764,Wall Clock,Electronics,648.47
39753,Office Chair,Stationery,73.85
99124,Wall Clock,Accessories,412.93
13940,Wireless Mouse,Apparel,2130.23
57052,Wall Clock,Apparel,628.72
27551,Blue Pen,Apparel,319.32
51654,White Mug,Electronics,13.73
61789,Notebook,Furniture,533.77
50948,Notebook,Furniture,682.47
85728,T-shirt,Stationery,506.89
93739,T-shirt,Furniture,1753.14
97378,Desk Lamp,Electronics,629.22
23760,T-shirt,Apparel,1044.77
78532,Blue Pen,Accessories,64.86
64732,USB Cable,Electronics,1402.77
73773,White Mug,Accessories,933.61
49615,Wall Clock,Furniture,1453.05
67352,Office Chair,Stationery,29.42
53004,Office Chair,Furniture,111.46
71231,USB Cable,Stationery,368.58
32421,White Mug,Furniture,360.24
32574,Office Chair,Stationery,1805.05
86142,White Mug,Electronics,1284.32
39149,Blue Pen,Stationery,591.83
75718,Wall Clock,Accessories,1549.74
25946,USB Cable,Apparel,549.03
62285,USB Cable,Electronics,120.55
90626,Wireless Mouse,Apparel,170.93
69883,Desk Lamp,Furniture,93.41
64022,Office Chair,Accessories,1089.54
12286,Office Chair,Apparel,638.46
43552,Backpack,Electronics,174.23
50811,USB Cable,Accessories,177.58
10554,Headphones,Accessories,1360.39
15701,Notebook,Electronics,810.55
16507,Wall Clock,Stationery,93.48
83820,Notebook,Apparel,1061.31
20964,T-shirt,Accessories,1759.93
21750,Office Chair,Electronics,913.52
54021,Notebook,Electronics,898.72
21578,Backpack,Stationery,504.49
16133,Wireless Mouse,Stationery,153.01
80322,Blue Pen,Furniture,1885.36
14346,Wireless Mouse,Stationery,1323.38
87104,T-shirt,Electronics,553.72
98872,Headphones,Stationery,3587.91
61245,USB Cable,Apparel,1635.63
23600,Notebook,Furniture,2438.46
37851,Backpack,Apparel,184.73
53980,White Mug,Furniture,909.94
14390,Wall Clock,Electronics,45.4
38627,Notebook,Electronics,2787.05
60169,Notebook,Furniture,1408.66
98209,Backpack,Furniture,294.89
43079,White Mug,Stationery,3687.78
46177,Wall Clock,Furniture,535.78
22173,Desk Lamp,Electronics,2165.41
53028,Headphones,Accessories,1448.28
86067,T-shirt,Stationery,3127.91
72898,Wall Clock,Apparel,144.33
89157,Notebook,Electronics,3038.78
10699,Wall Clock,Apparel,1435.37
12265,Wireless Mouse,Furniture,741.85
59243,Desk Lamp,Furniture,894.48
43944,Blue Pen,Stationery,1004.2
96384,Wireless Mouse,Furniture,1148.66
35287,USB Cable,Electronics,290.09
84308,Notebook,Apparel,38.98
14251,Office Chair,Apparel,235.84
15347,Office Chair,Stationery,45.38
39178,Backpack,Electronics,783.87
33731,Office Chair,Accessories,1948.55
30493,Blue Pen,Apparel,1902.51
25615,Notebook,Electronics,211.3
34159,Backpack,Accessories,210.28
95758,Desk Lamp,Furniture,191.03
87540,Wall Clock,Stationery,412.98
40374,T-shirt,Electronics,21.53
81378,Wireless Mouse,Stationery,357.2
92628,Wireless Mouse,Stationery,2759.55
48227,Headphones,Accessories,273.94
93218,Desk Lamp,Furniture,538.46
85607,White Mug,Electronics,590.05
66543,Backpack,Apparel,396.16
68008,White Mug,Furniture,2462.38
59419,T-shirt,Stationery,2904.72
11594,Notebook,Stationery,92.62
75738,Notebook,Electronics,217.95
34002,Wireless Mouse,Accessories,449.1
20580,Backpack,Accessories,304.7
82131,Desk Lamp,Accessories,244.61
89735,Wireless Mouse,Electronics,2260.2
80646,Wireless Mouse,Stationery,142.51
86701,White Mug,Accessories,1824.21
51522,Headphones,Apparel,442.16
68991,White Mug,Electronics,734.75
18732,Headphones,Apparel,3752.7
65564,Backpack,Stationery,2639.94
45484,T-shirt,Accessories,2348.98
49399,Backpack,Furniture,2764.26
10298,Wireless Mouse,Electronics,909.29
35902,Wireless Mouse,Furniture,24.08
53979,USB Cable,Electronics,1651.72
57995,USB Cable,Stationery,1014.78
51754,Office Chair,Accessories,449.87
45190,Wireless Mouse,Electronics,764.5
15791,USB Cable,Stationery,3119.09
34385,Desk Lamp,Furniture,415.96
82647,Wall Clock,Furniture,1915.5
61743,Wall Clock,Electronics,152.32
30274,Wireless Mouse,Electronics,1029.0
79062,Backpack,Apparel,215.27
80689,Office Chair,Apparel,1528.03
61053,Wall Clock,Electronics,689.51
99105,Wall Clock,Electronics,203.63
99170,USB Cable,Apparel,530.05
18165,Backpack,Electronics,2420.55
92896,Backpack,Stationery,1203.98
31330,Headphones,Accessories,1831.44
24647,White Mug,Stationery,594.54
11422,T-shirt,Furniture,681.98
19397,T-shirt,Accessories,439.45
55216,Notebook,Accessories,523.16
28242,T-shirt,Furniture,532.41
43541,Blue Pen,Apparel,1984.28
19332,Notebook,Furniture,435.21
35108,Notebook,Apparel,1306.25
33364,Wall Clock,Electronics,29.0
82936,White Mug,Electronics,23.83
60119,Headphones,Apparel,406.93
74079,T-shirt,Stationery,2208.62
65630,Backpack,Electronics,213.16
78617,Office Chair,Furniture,219.76
57228,Blue Pen,Accessories,145.39
68300,Blue Pen,Accessories,347.76
74387,Blue Pen,Stationery,168.11
96509,Backpack,Furniture,1241.44
18302,Blue Pen,Furniture,96.88
44705,Wireless Mouse,Apparel,520.13
46621,Desk Lamp,Furniture,71.72
39232,Wall Clock,Furniture,394.9
43084,Office Chair,Furniture,93.24
49364,Blue Pen,Accessories,1928.13
21078,White Mug,Electronics,1473.54
98776,Blue Pen,Apparel,1205.12
88163,Wall Clock,Electronics,1027.22
39973,Desk Lamp,Apparel,59.76
61948,Backpack,Accessories,12.54
73682,Backpack,Electronics,70.62
31288,Blue Pen,Apparel,2917.52
45446,Desk Lamp,Furniture,1079.69
92331,Blue Pen,Stationery,1401.24
34035,Headphones,Stationery,2553.23
55700,Wall Clock,Accessories,478.63
76745,Backpack,Furniture,310.54
56283,Desk Lamp,Stationery,493.4
59137,USB Cable,Furniture,396.48
35245,White Mug,Stationery,1712.69
63249,Headphones,Stationery,1672.15
52310,Notebook,Stationery,194.21
92398,Blue Pen,Apparel,388.62
83723,Blue Pen,Stationery,27.19
49918,Wall Clock,Accessories,63.27
28029,Backpack,Accessories,174.42
49678,Notebook,Apparel,1886.92
22086,Backpack,Electronics,1872.14
67770,Wireless Mouse,Apparel,73.16
42602,T-shirt,Apparel,1190.83
38444,Desk Lamp,Accessories,833.77
71973,Wall Clock,Electronics,396.53
92399,Headphones,Furniture,3783.48
11513,T-shirt,Accessories,611.25
71387,USB Cable,Electronics,828.26
94896,Headphones,Accessories,53.41
18132,Wireless Mouse,Electronics,116.73
20785,Notebook,Accessories,156.62
45355,Backpack,Accessories,179.66
98162,USB Cable,Electronics,2224.95
39381,Headphones,Stationery,158.16
95486,Wireless Mouse,Accessories,113.99
90849,T-shirt,Furniture,39.01
36388,Desk Lamp,Accessories,412.84
26360,Desk Lamp,Furniture,149.15
89663,Blue Pen,Electronics,1748.49
83028,Wireless Mouse,Accessories,512.4
24656,USB Cable,Furniture,570.78
77229,Desk Lamp,Stationery,83.12
59990,White Mug,Stationery,1982.9
70797,Office Chair,Furniture,3370.3
78032,Headphones,Furniture,813.65
21507,USB Cable,Accessories,699.12
88582,Wireless Mouse,Electronics,115.27
15121,White Mug,Apparel,1199.52
25612,Blue Pen,Accessories,64.41
79342,Headphones,Stationery,3906.1
36171,Notebook,Stationery,1952.27
58887,Headphones,Stationery,2575.08
82365,Wall Clock,Electronics,183.08
12262,Office Chair,Electronics,1861.36
40025,Wall Clock,Furniture,964.48
83999,Desk Lamp,Stationery,141.32
65559,Desk Lamp,Accessories,1933.47
18066,Backpack,Apparel,2649.72
83426,Headphones,Accessories,1068.84
92232,Wall Clock,Stationery,36.04
59135,Blue Pen,Apparel,1811.54
16461,T-shirt,Electronics,1581.64
71859,Office Chair,Apparel,1634.71
84992,Headphones,Electronics,228.46
14943,Blue Pen,Apparel,1056.39
93718,USB Cable,Apparel,3073.01
31260,Backpack,Electronics,1295.08
31012,White Mug,Electronics,1005.5
88641,Backpack,Electronics,710.05
58939,Desk Lamp,Accessories,129.49
45215,White Mug,Apparel,436.21
32290,Notebook,Apparel,80.67
78216,USB Cable,Electronics,13.84
91848,Headphones,Furniture,4266.27
49774,Headphones,Electronics,596.66
43964,Backpack,Apparel,2304.54
57652,USB Cable,Apparel,121.49
83678,USB Cable,Furniture,297.1
34340,T-shirt,Apparel,2614.9
36465,Wireless Mouse,Accessories,666.78
44962,Backpack,Stationery,553.71
